"RecordNo";"project_id";"mushrooms";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
1167;1;"Pieczarka";1;1;5;1;5;1
1167;1;"Pieczarka";1;1;5;1;5;1
1167;1;"Pieczarka";1;1;4;1;5;1
1167;1;"Pieczarka";1;1;5;1;5;1
1167;1;"Pieczarka";1;1;5;1;5;1
1167;1;"Pieczarka";1;1;4;1;5;1
1167;1;"Pieczarka";1;1;5;1;5;1
1167;1;"Pieczarka";1;1;4;1;5;1
1167;1;"Pieczarka";1;1;4;1;5;1
1167;1;"Pieczarka";1;1;4;1;5;1
1167;1;"Pieczarka";1;1;5;1;5;1
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Maœlak";2;2;4;4;2;3
1177;1;"Maœlak";2;2;5;4;2;3
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;5;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"Go³¹bek";2;1;4;2;2;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;5;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"KoŸlarz";2;2;4;4;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Borowik";4;2;5;3;5;1
1177;1;"Borowik";4;2;4;3;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;4;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Czubajka";4;2;5;2;5;1
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;4;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Podgrzybek";2;4;5;3;5;3
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"Opieñka";2;4;5;3;4;4
1177;1;"Opieñka";2;4;4;3;4;4
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;5;3;3;5
1177;1;"G¹ska";2;2;4;3;3;5
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;5;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Boczniak";1;2;4;1;1;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;4;1;5;1
1177;1;"Pieczarka";2;1;5;1;5;1
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Maœlak";2;2;4;4;2;4
1187;1;"Maœlak";2;2;5;4;2;4
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;5;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"Go³¹bek";4;4;4;2;1;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;5;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"KoŸlarz";1;4;4;1;4;5
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Borowik";5;2;5;1;2;1
1187;1;"Borowik";5;2;4;1;2;1
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;4;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Czubajka";4;2;5;2;5;5
1187;1;"Podgrzybek";1;2;4;1;5;1
1187;1;"Podgrzybek";1;2;4;1;5;1
1187;1;"Podgrzybek";1;2;5;1;5;1
1187;1;"Podgrzybek";1;2;5;1;5;1
1187;1;"Podgrzybek";1;2;5;1;5;1
1187;1;"Podgrzybek";1;2;4;1;5;1
